Scheduled Arrival Time,minutes_early,line_ref,direction_ref,stop_point_ref,time,late bin,line_encoded,direction_encoded,stop_encoded,time_encoded,late_class
2019-07-25 23:59:19-07:00,-0.8333333333333334,38,Outbound,17854,24.0,0-5 min late,2,1,453,240,3
2019-07-26 00:01:55-07:00,1.6833333333333333,14,Inbound,15567,0.0,ontime or early,0,0,241,0,4
2019-07-25 23:56:13-07:00,-4.033333333333333,14,Inbound,15585,23.9,0-5 min late,0,0,255,239,3
2019-07-26 00:00:30-07:00,0.2,N,Inbound,15220,0.0,ontime or early,5,0,179,0,4
2019-07-25 23:52:21-07:00,-7.983333333333333,M,Outbound,16223,23.9,5-10 min late,4,1,374,239,2
2019-07-26 00:08:00-07:00,7.633333333333334,38,Inbound,17953,0.1,ontime or early,2,0,456,1,4
2019-07-25 23:58:07-07:00,-2.2666666666666666,M,Inbound,15726,24.0,0-5 min late,4,0,317,240,3
2019-07-26 00:03:38-07:00,3.1666666666666665,14,Outbound,15609,0.0,ontime or early,0,1,276,0,4
2019-07-25 23:59:44-07:00,-0.7333333333333333,7,Inbound,15327,24.0,0-5 min late,3,0,205,240,3
2019-07-25 23:59:56-07:00,-0.55,14,Outbound,15588,24.0,0-5 min late,0,1,257,240,3
2019-07-25 23:50:43-07:00,-9.816666666666666,M,Inbound,16265,23.8,5-10 min late,4,0,381,238,2
2019-07-25 23:50:43-07:00,-9.816666666666666,M,Inbound,16265,23.8,5-10 min late,4,0,381,238,2
2019-07-26 00:00:53-07:00,0.35,N,Inbound,15196,0.0,ontime or early,5,0,157,0,4
2019-07-26 00:01:45-07:00,1.2,7,Inbound,15648,0.0,ontime or early,3,0,297,0,4
2019-07-26 00:00:28-07:00,-0.13333333333333333,N,Outbound,16994,0.0,0-5 min late,5,1,427,0,3
2019-07-26 00:01:00-07:00,0.36666666666666664,38,Inbound,15817,0.0,ontime or early,2,0,346,0,4
2019-07-26 00:00:07-07:00,-0.5333333333333333,14,Inbound,17299,0.0,0-5 min late,0,0,445,0,3
2019-07-25 23:52:45-07:00,-7.933333333333334,M,Outbound,16219,23.9,5-10 min late,4,1,372,239,2
2019-07-26 00:03:00-07:00,2.2,N,Inbound,15419,0.0,ontime or early,5,0,208,0,4
2019-07-25 23:51:00-07:00,-9.816666666666666,M,Outbound,17217,23.8,5-10 min late,4,1,441,238,2
2019-07-26 00:02:43-07:00,1.8166666666666667,N,Outbound,15195,0.0,ontime or early,5,1,156,0,4
2019-07-26 00:00:19-07:00,-0.6333333333333333,7,Inbound,15303,0.0,0-5 min late,3,0,195,0,3
2019-07-25 23:59:47-07:00,-1.2666666666666666,7,Outbound,15296,24.0,0-5 min late,3,1,188,240,3
2019-07-26 00:00:26-07:00,-0.65,7,Outbound,15656,0.0,0-5 min late,3,1,302,0,3
2019-07-26 00:03:08-07:00,1.8666666666666667,N,Outbound,15219,0.0,ontime or early,5,1,178,0,4
2019-07-26 00:00:22-07:00,-1.15,7,Outbound,15298,0.0,0-5 min late,3,1,190,0,3
2019-07-26 00:09:28-07:00,-0.4666666666666667,14,Inbound,15595,0.2,0-5 min late,0,0,264,2,3
2019-07-26 00:09:46-07:00,-0.18333333333333332,14,Inbound,15547,0.2,0-5 min late,0,0,229,2,3
2019-07-26 00:13:00-07:00,3.0166666666666666,14,Outbound,15566,0.2,ontime or early,0,1,240,2,4
2019-07-26 00:14:00-07:00,4.016666666666667,38,Outbound,14755,0.2,ontime or early,2,1,115,2,4
2019-07-26 00:09:46-07:00,-0.23333333333333334,14,Outbound,15580,0.2,0-5 min late,0,1,251,2,3
2019-07-25 23:58:52-07:00,-11.2,M,Outbound,16998,24.0,10-20 min late,4,1,431,240,1
2019-07-26 00:09:46-07:00,-0.36666666666666664,7,Outbound,14960,0.2,0-5 min late,3,1,143,2,3
2019-07-26 00:10:25-07:00,0.25,7,Outbound,15745,0.2,ontime or early,3,1,325,2,4
2019-07-26 00:09:42-07:00,-0.55,7,Inbound,15752,0.2,0-5 min late,3,0,330,2,3
2019-07-25 23:48:47-07:00,-21.5,14,Inbound,15336,23.8,more than 20 min late,0,0,206,238,0
2019-07-26 00:10:19-07:00,-0.016666666666666666,14,Outbound,15573,0.2,0-5 min late,0,1,245,2,3
2019-07-26 00:10:41-07:00,0.13333333333333333,38,Outbound,14301,0.2,ontime or early,2,1,100,2,4
2019-07-26 00:10:43-07:00,0.16666666666666666,M,Inbound,16265,0.2,ontime or early,4,0,381,2,4
2019-07-26 00:14:29-07:00,3.8666666666666667,N,Outbound,15213,0.2,ontime or early,5,1,174,2,4
2019-07-26 00:11:00-07:00,0.36666666666666664,38,Inbound,15817,0.2,ontime or early,2,0,346,2,4
2019-07-26 00:04:56-07:00,-5.716666666666667,M,Outbound,13716,0.1,5-10 min late,4,1,32,1,2
2019-07-26 00:13:38-07:00,2.95,38,Inbound,14260,0.2,ontime or early,2,0,66,2,4
2019-07-26 00:09:44-07:00,-1.0666666666666667,7,Inbound,14943,0.2,0-5 min late,3,0,132,2,3
2019-07-26 00:09:05-07:00,-1.7666666666666666,38,Outbound,14271,0.2,0-5 min late,2,1,77,2,3
2019-07-26 00:10:33-07:00,-0.4166666666666667,7,Inbound,15748,0.2,0-5 min late,3,0,328,2,3
2019-07-26 00:15:36-07:00,4.633333333333334,N,Inbound,14506,0.2,ontime or early,5,0,107,2,4
2019-07-26 00:11:00-07:00,-0.06666666666666667,M,Inbound,16740,0.2,0-5 min late,4,0,422,2,3
2019-07-26 00:14:40-07:00,3.4833333333333334,N,Inbound,15197,0.2,ontime or early,5,0,158,2,4
2019-07-26 00:11:42-07:00,0.3,M,Inbound,16257,0.2,ontime or early,4,0,378,2,4
2019-07-26 00:20:00-07:00,8.583333333333334,38,Inbound,15817,0.3,ontime or early,2,0,346,3,4
2019-07-26 00:06:00-07:00,-5.45,M,Outbound,13719,0.1,5-10 min late,4,1,35,1,2
2019-07-26 00:15:39-07:00,4.15,N,Outbound,15215,0.2,ontime or early,5,1,176,2,4
2019-07-26 00:13:48-07:00,2.2666666666666666,N,Inbound,17318,0.2,ontime or early,5,0,447,2,4
2019-07-26 07:22:12-07:00,2.1666666666666665,N,Inbound,14506,7.4,ontime or early,5,0,107,74,4
2019-07-26 07:19:49-07:00,-0.23333333333333334,14,Inbound,15574,7.3,0-5 min late,0,0,246,73,3
2019-07-26 07:18:55-07:00,-1.1833333333333333,7,Outbound,15326,7.3,0-5 min late,3,1,204,73,3
2019-07-26 07:21:20-07:00,1.1,38,Outbound,15689,7.4,ontime or early,2,1,311,74,4
2019-07-26 07:18:45-07:00,-1.55,38,Outbound,13568,7.3,0-5 min late,2,1,28,73,3
2019-07-26 07:20:06-07:00,-0.2,N,Inbound,13212,7.3,0-5 min late,5,0,1,73,3
2019-07-26 07:22:54-07:00,2.5833333333333335,2,Inbound,13876,7.4,ontime or early,1,0,40,74,4
2019-07-26 07:21:03-07:00,0.7333333333333333,2,Inbound,16019,7.4,ontime or early,1,0,354,74,4
2019-07-26 07:24:00-07:00,3.683333333333333,38,Outbound,14768,7.4,ontime or early,2,1,127,74,4
2019-07-26 07:17:56-07:00,-2.4,14,Inbound,15693,7.3,0-5 min late,0,0,313,73,3
2019-07-26 07:28:00-07:00,7.6,M,Outbound,16996,7.5,ontime or early,4,1,429,75,4
2019-07-26 07:16:32-07:00,-3.8833333333333333,N,Outbound,15198,7.3,0-5 min late,5,1,159,73,3
2019-07-26 07:20:38-07:00,0.2,14,Inbound,15567,7.3,ontime or early,0,0,241,73,4
2019-07-26 07:23:26-07:00,2.966666666666667,38,Inbound,14763,7.4,ontime or early,2,0,122,74,4
2019-07-26 07:19:34-07:00,-0.9,7,Outbound,15304,7.3,0-5 min late,3,1,196,73,3
2019-07-26 07:20:19-07:00,-0.21666666666666667,7,Inbound,15756,7.3,0-5 min late,3,0,334,73,3
2019-07-26 07:22:36-07:00,2.066666666666667,7,Outbound,15695,7.4,ontime or early,3,1,315,74,4
2019-07-26 07:14:49-07:00,-5.816666666666666,2,Outbound,16604,7.2,5-10 min late,1,1,411,72,2
2019-07-26 07:18:49-07:00,-1.8333333333333333,14,Outbound,15623,7.3,0-5 min late,0,1,285,73,3
2019-07-26 07:23:00-07:00,2.3,14,Outbound,15552,7.4,ontime or early,0,1,232,74,4
2019-07-26 07:28:35-07:00,7.866666666666666,7,Inbound,15301,7.5,ontime or early,3,0,193,75,4
2019-07-26 07:22:48-07:00,2.066666666666667,14,Outbound,15543,7.4,ontime or early,0,1,225,74,4
2019-07-26 07:14:38-07:00,-6.183333333333334,M,Outbound,13387,7.2,5-10 min late,4,1,6,72,2
2019-07-26 07:20:18-07:00,-0.5666666666666667,38,Inbound,14268,7.3,0-5 min late,2,0,74,73,3
2019-07-26 07:16:53-07:00,-4.0,2,Outbound,14045,7.3,0-5 min late,1,1,57,73,3
2019-07-26 07:17:00-07:00,-3.9,38,Inbound,17953,7.3,0-5 min late,2,0,456,73,3
2019-07-26 07:12:49-07:00,-8.083333333333334,N,Outbound,13914,7.2,5-10 min late,5,1,49,72,2
2019-07-26 07:12:29-07:00,-8.433333333333334,N,Outbound,15213,7.2,5-10 min late,5,1,174,72,2
2019-07-26 07:20:37-07:00,-0.35,7,Inbound,15652,7.3,0-5 min late,3,0,300,73,3
2019-07-26 07:24:00-07:00,3.033333333333333,N,Inbound,16992,7.4,ontime or early,5,0,425,74,4
2019-07-26 07:08:00-07:00,-13.0,M,Inbound,13718,7.1,10-20 min late,4,0,34,71,1
2019-07-26 07:24:31-07:00,3.45,M,Inbound,15417,7.4,ontime or early,4,0,207,74,4
2019-07-26 07:23:00-07:00,1.8833333333333333,2,Inbound,16592,7.4,ontime or early,1,0,399,74,4
2019-07-26 07:17:28-07:00,-4.05,2,Outbound,14047,7.3,0-5 min late,1,1,59,73,3
2019-07-26 07:15:38-07:00,-6.166666666666667,M,Outbound,16173,7.2,5-10 min late,4,1,369,72,2
2019-07-26 07:30:57-07:00,0.9333333333333333,2,Inbound,16021,7.5,ontime or early,1,0,356,75,4
2019-07-26 07:30:42-07:00,0.6666666666666666,14,Inbound,15595,7.5,ontime or early,0,0,264,75,4
2019-07-26 07:29:32-07:00,-0.5,38,Outbound,14762,7.5,0-5 min late,2,1,121,75,3
2019-07-26 07:33:18-07:00,3.2666666666666666,7,Inbound,15648,7.6,ontime or early,3,0,297,76,4
2019-07-26 07:30:45-07:00,0.7,38,Inbound,14264,7.5,ontime or early,2,0,70,75,4
2019-07-26 07:33:34-07:00,3.5,38,Outbound,14289,7.6,ontime or early,2,1,91,76,4
2019-07-26 07:28:00-07:00,-2.066666666666667,N,Inbound,15200,7.5,0-5 min late,5,0,161,75,3
2019-07-26 07:31:32-07:00,1.45,14,Outbound,15626,7.5,ontime or early,0,1,288,75,4
2019-07-26 07:33:26-07:00,3.35,2,Inbound,16020,7.6,ontime or early,1,0,355,76,4
2019-07-26 07:31:55-07:00,1.8333333333333333,7,Inbound,15638,7.5,ontime or early,3,0,291,75,4
2019-07-26 07:29:58-07:00,-0.13333333333333333,14,Inbound,15531,7.5,0-5 min late,0,0,213,75,3
2019-07-26 07:30:49-07:00,0.6833333333333333,38,Outbound,14267,7.5,ontime or early,2,1,73,75,4
2019-07-26 07:30:35-07:00,0.43333333333333335,N,Outbound,15193,7.5,ontime or early,5,1,154,75,4
2019-07-26 07:32:11-07:00,1.9833333333333334,7,Outbound,15761,7.5,ontime or early,3,1,338,75,4
2019-07-26 07:20:43-07:00,-9.483333333333333,N,Outbound,15195,7.3,5-10 min late,5,1,156,73,2
2019-07-26 07:30:00-07:00,-0.21666666666666667,N,Outbound,17217,7.5,0-5 min late,5,1,441,75,3
2019-07-26 07:31:00-07:00,0.75,7,Inbound,15765,7.5,ontime or early,3,0,342,75,4
2019-07-26 07:30:12-07:00,-0.06666666666666667,38,Inbound,14764,7.5,0-5 min late,2,0,123,75,3
2019-07-26 07:26:46-07:00,-3.5,7,Outbound,16483,7.4,0-5 min late,3,1,388,74,3
2019-07-26 07:16:42-07:00,-13.616666666666667,M,Inbound,16257,7.3,10-20 min late,4,0,378,73,1
2019-07-26 07:32:32-07:00,2.216666666666667,N,Inbound,15727,7.5,ontime or early,5,0,318,75,4
2019-07-26 07:24:42-07:00,-5.65,2,Outbound,16599,7.4,5-10 min late,1,1,406,74,2
2019-07-26 07:24:00-07:00,-6.45,M,Outbound,16269,7.4,5-10 min late,4,1,384,74,2
2019-07-26 07:24:32-07:00,-5.933333333333334,N,Inbound,15196,7.4,5-10 min late,5,0,157,74,2
2019-07-26 07:31:58-07:00,1.4833333333333334,14,Inbound,15531,7.5,ontime or early,0,0,213,75,4
2019-07-26 07:28:25-07:00,-2.1166666666666667,7,Outbound,15639,7.5,0-5 min late,3,1,292,75,3
2019-07-26 07:32:12-07:00,1.65,2,Inbound,14043,7.5,ontime or early,1,0,55,75,4
2019-07-26 07:33:11-07:00,2.6,14,Outbound,15607,7.6,ontime or early,0,1,274,76,4
2019-07-26 07:32:57-07:00,2.3666666666666667,38,Inbound,16425,7.5,ontime or early,2,0,385,75,4
2019-07-26 07:30:21-07:00,-0.26666666666666666,14,Outbound,15589,7.5,0-5 min late,0,1,258,75,3
2019-07-26 07:54:00-07:00,23.3,M,Inbound,15728,7.9,ontime or early,4,0,319,79,4
2019-07-26 07:26:22-07:00,-4.566666666666666,2,Outbound,16501,7.4,0-5 min late,1,1,390,74,3
2019-07-26 07:25:17-07:00,-5.666666666666667,2,Outbound,16587,7.4,5-10 min late,1,1,394,74,2
2019-07-26 07:40:00-07:00,6.6,M,Outbound,16739,7.7,ontime or early,4,1,421,77,4
2019-07-26 07:33:00-07:00,-1.3333333333333333,M,Outbound,17217,7.6,0-5 min late,4,1,441,76,3
2019-07-26 07:41:00-07:00,0.9833333333333333,N,Outbound,15224,7.7,ontime or early,5,1,181,77,4
2019-07-26 07:35:05-07:00,-4.95,N,Outbound,15118,7.6,0-5 min late,5,1,147,76,3
2019-07-26 07:40:32-07:00,0.4166666666666667,14,Inbound,15533,7.7,ontime or early,0,0,215,77,4
2019-07-26 07:33:00-07:00,-7.166666666666667,2,Outbound,13892,7.6,5-10 min late,1,1,41,76,2
2019-07-26 07:39:48-07:00,-0.48333333333333334,14,Outbound,15543,7.6,0-5 min late,0,1,225,76,3
2019-07-26 07:40:19-07:00,-0.016666666666666666,7,Inbound,15325,7.7,0-5 min late,3,0,203,77,3
2019-07-26 07:42:00-07:00,1.6166666666666667,38,Inbound,15641,7.7,ontime or early,2,0,293,77,4
2019-07-26 07:41:11-07:00,0.7666666666666667,14,Outbound,15607,7.7,ontime or early,0,1,274,77,4
2019-07-26 07:38:39-07:00,-1.7666666666666666,2,Outbound,16501,7.6,0-5 min late,1,1,390,76,3
2019-07-26 07:39:32-07:00,-0.8833333333333333,N,Inbound,15727,7.6,0-5 min late,5,0,318,76,3
2019-07-26 07:43:07-07:00,2.683333333333333,2,Inbound,16022,7.7,ontime or early,1,0,357,77,4
2019-07-26 07:43:34-07:00,3.1166666666666667,38,Outbound,14289,7.7,ontime or early,2,1,91,77,4
2019-07-26 07:38:09-07:00,-2.3,7,Outbound,15680,7.6,0-5 min late,3,1,309,76,3
2019-07-26 07:39:49-07:00,-0.6333333333333333,N,Inbound,15201,7.6,0-5 min late,5,0,162,76,3
2019-07-26 07:42:00-07:00,1.5166666666666666,14,Inbound,15551,7.7,ontime or early,0,0,231,77,4
2019-07-26 07:38:01-07:00,-2.4833333333333334,7,Outbound,13443,7.6,0-5 min late,3,1,17,76,3
2019-07-26 07:46:58-07:00,6.466666666666667,M,Outbound,13403,7.8,ontime or early,4,1,7,78,4
2019-07-26 07:43:00-07:00,2.45,N,Outbound,13912,7.7,ontime or early,5,1,47,77,4
2019-07-26 07:42:09-07:00,1.5833333333333333,14,Outbound,15597,7.7,ontime or early,0,1,266,77,4
2019-07-26 07:29:43-07:00,-10.866666666666667,M,Inbound,16265,7.5,10-20 min late,4,0,381,75,1
2019-07-26 07:36:27-07:00,-4.166666666666667,M,Outbound,16995,7.6,0-5 min late,4,1,428,76,3
2019-07-26 07:37:30-07:00,-3.1333333333333333,7,Inbound,15762,7.6,0-5 min late,3,0,339,76,3
2019-07-26 07:45:12-07:00,4.566666666666666,N,Inbound,14506,7.8,ontime or early,5,0,107,78,4
2019-07-26 07:44:06-07:00,3.45,2,Inbound,16124,7.7,ontime or early,1,0,363,77,4
2019-07-26 07:42:20-07:00,1.6666666666666667,2,Inbound,16586,7.7,ontime or early,1,0,393,77,4
2019-07-26 07:43:00-07:00,2.2666666666666666,38,Inbound,17953,7.7,ontime or early,2,0,456,77,4
2019-07-26 07:40:42-07:00,-0.03333333333333333,38,Inbound,14262,7.7,0-5 min late,2,0,68,77,3
2019-07-26 07:43:00-07:00,2.183333333333333,38,Outbound,14757,7.7,ontime or early,2,1,117,77,4
2019-07-26 07:42:31-07:00,1.6833333333333333,14,Inbound,15586,7.7,ontime or early,0,0,256,77,4
2019-07-26 07:39:54-07:00,-0.9333333333333333,38,Outbound,14265,7.6,0-5 min late,2,1,71,76,3
2019-07-26 07:44:00-07:00,3.1666666666666665,7,Outbound,15694,7.7,ontime or early,3,1,314,77,4
2019-07-26 07:42:05-07:00,1.0666666666666667,7,Inbound,15311,7.7,ontime or early,3,0,202,77,4
2019-07-26 07:36:46-07:00,-4.316666666666666,M,Inbound,17111,7.6,0-5 min late,4,0,436,76,3
2019-07-26 07:44:43-07:00,2.6166666666666667,M,Outbound,16994,7.7,ontime or early,4,1,427,77,4
2019-07-26 07:50:00-07:00,-0.03333333333333333,38,Inbound,17953,7.8,0-5 min late,2,0,456,78,3
2019-07-26 07:50:25-07:00,0.36666666666666664,14,Outbound,15578,7.8,ontime or early,0,1,249,78,4
2019-07-26 07:45:42-07:00,-4.366666666666666,2,Outbound,16599,7.8,0-5 min late,1,1,406,78,3
2019-07-26 07:48:17-07:00,-1.7833333333333334,N,Inbound,13911,7.8,0-5 min late,5,0,46,78,3
2019-07-26 07:49:46-07:00,-0.3333333333333333,7,Inbound,14951,7.8,0-5 min late,3,0,136,78,3
2019-07-26 07:45:00-07:00,-5.1,N,Inbound,15419,7.8,5-10 min late,5,0,208,78,2
2019-07-26 07:50:24-07:00,0.3,N,Inbound,15120,7.8,ontime or early,5,0,149,78,4
2019-07-26 07:51:47-07:00,1.6166666666666667,7,Outbound,15678,7.8,ontime or early,3,1,308,78,4
2019-07-26 07:45:21-07:00,-4.833333333333333,N,Outbound,15202,7.8,0-5 min late,5,1,163,78,3
2019-07-26 07:51:39-07:00,1.45,14,Inbound,17129,7.8,ontime or early,0,0,438,78,4
2019-07-26 07:51:00-07:00,0.7833333333333333,14,Inbound,15571,7.8,ontime or early,0,0,243,78,4
2019-07-26 07:50:00-07:00,-0.21666666666666667,38,Inbound,15641,7.8,0-5 min late,2,0,293,78,3
2019-07-26 07:52:27-07:00,2.2,38,Outbound,14273,7.9,ontime or early,2,1,79,79,4
2019-07-26 07:45:04-07:00,-5.183333333333334,N,Outbound,15209,7.8,5-10 min late,5,1,170,78,2
2019-07-26 07:52:59-07:00,2.7,2,Inbound,16021,7.9,ontime or early,1,0,356,79,4
2019-07-26 07:55:31-07:00,5.233333333333333,M,Outbound,16175,7.9,ontime or early,4,1,371,79,4
2019-07-26 07:38:42-07:00,-11.6,M,Inbound,16257,7.6,10-20 min late,4,0,378,76,1
2019-07-26 07:47:31-07:00,-2.8,2,Inbound,14043,7.8,0-5 min late,1,0,55,78,3
2019-07-26 07:53:00-07:00,2.683333333333333,N,Outbound,15199,7.9,ontime or early,5,1,160,79,4
2019-07-26 07:47:11-07:00,-3.15,7,Outbound,15761,7.8,0-5 min late,3,1,338,78,3
2019-07-26 07:50:50-07:00,0.45,14,Inbound,15610,7.8,ontime or early,0,0,277,78,4
2019-07-26 07:53:15-07:00,2.85,38,Outbound,14304,7.9,ontime or early,2,1,103,79,4
2019-07-26 07:52:40-07:00,2.2666666666666666,7,Outbound,13444,7.9,ontime or early,3,1,18,79,4
2019-07-26 07:50:39-07:00,0.23333333333333334,14,Outbound,15598,7.8,ontime or early,0,1,267,78,4
2019-07-26 07:51:00-07:00,0.4666666666666667,2,Inbound,16592,7.8,ontime or early,1,0,399,78,4
2019-07-26 07:51:00-07:00,0.43333333333333335,7,Inbound,15765,7.8,ontime or early,3,0,342,78,4
2019-07-26 07:50:49-07:00,0.18333333333333332,14,Outbound,15623,7.8,ontime or early,0,1,285,78,4
2019-07-26 07:46:17-07:00,-4.383333333333334,2,Outbound,16587,7.8,0-5 min late,1,1,394,78,3
2019-07-26 07:51:44-07:00,1.05,2,Outbound,16594,7.8,ontime or early,1,1,401,78,4
2019-07-26 07:51:00-07:00,0.3,38,Inbound,15818,7.8,ontime or early,2,0,347,78,4
2019-07-26 07:45:46-07:00,-4.966666666666667,M,Inbound,17111,7.8,0-5 min late,4,0,436,78,3
2019-07-26 07:54:14-07:00,3.433333333333333,38,Outbound,14261,7.9,ontime or early,2,1,67,79,4
2019-07-26 07:59:17-07:00,8.283333333333333,7,Inbound,15641,8.0,ontime or early,3,0,293,80,4
2019-07-26 07:56:24-07:00,4.966666666666667,M,Outbound,15825,7.9,ontime or early,4,1,348,79,4
2019-07-26 07:46:43-07:00,-4.766666666666667,M,Inbound,16265,7.8,0-5 min late,4,0,381,78,3
2019-07-26 07:55:43-07:00,4.083333333333333,M,Outbound,16994,7.9,ontime or early,4,1,427,79,4
2019-07-26 08:03:02-07:00,3.033333333333333,2,Outbound,16607,8.0,ontime or early,1,1,414,80,4
2019-07-26 08:03:00-07:00,3.0,M,Outbound,16269,8.0,ontime or early,4,1,384,80,4
2019-07-26 07:58:33-07:00,-1.5166666666666666,14,Inbound,15542,8.0,0-5 min late,0,0,224,80,3
2019-07-26 07:58:42-07:00,-1.4,14,Inbound,15595,8.0,0-5 min late,0,0,264,80,3
2019-07-26 08:00:05-07:00,-0.016666666666666666,38,Inbound,14268,8.0,0-5 min late,2,0,74,80,3
2019-07-26 08:02:00-07:00,1.8833333333333333,M,Outbound,16739,8.0,ontime or early,4,1,421,80,4
2019-07-26 07:59:00-07:00,-1.1333333333333333,14,Outbound,15536,8.0,0-5 min late,0,1,218,80,3
2019-07-26 08:01:01-07:00,0.8833333333333333,N,Outbound,15203,8.0,ontime or early,5,1,164,80,4
2019-07-26 08:00:39-07:00,0.48333333333333334,14,Outbound,15835,8.0,ontime or early,0,1,349,80,4
2019-07-26 07:55:00-07:00,-5.183333333333334,N,Outbound,17219,7.9,5-10 min late,5,1,442,79,2
2019-07-26 08:02:20-07:00,2.1333333333333333,38,Outbound,14290,8.0,ontime or early,2,1,92,80,4
2019-07-26 07:46:43-07:00,-13.5,M,Inbound,16265,7.8,10-20 min late,4,0,381,78,1
2019-07-26 08:00:24-07:00,0.16666666666666666,38,Inbound,14256,8.0,ontime or early,2,0,62,80,4
2019-07-26 08:04:00-07:00,3.7666666666666666,38,Outbound,13560,8.1,ontime or early,2,1,25,81,4
2019-07-26 07:59:39-07:00,-0.6,14,Outbound,15598,8.0,0-5 min late,0,1,267,80,3
2019-07-26 08:02:20-07:00,2.066666666666667,38,Outbound,15689,8.0,ontime or early,2,1,311,80,4
2019-07-26 08:19:00-07:00,18.733333333333334,M,Outbound,16996,8.3,ontime or early,4,1,429,83,4
2019-07-26 07:54:00-07:00,-6.283333333333333,N,Outbound,13912,7.9,5-10 min late,5,1,47,79,2
2019-07-26 08:00:00-07:00,-0.31666666666666665,N,Inbound,15419,8.0,0-5 min late,5,0,208,80,3
2019-07-26 07:54:06-07:00,-6.266666666666667,7,Outbound,14719,7.9,5-10 min late,3,1,112,79,2
2019-07-26 08:00:37-07:00,0.2,2,Inbound,16126,8.0,ontime or early,1,0,365,80,4
2019-07-26 08:01:03-07:00,0.6166666666666667,2,Inbound,14046,8.0,ontime or early,1,0,58,80,4
2019-07-26 08:03:35-07:00,3.15,7,Inbound,14942,8.0,ontime or early,3,0,131,80,4
2019-07-26 07:53:00-07:00,-7.55,N,Inbound,16992,7.9,5-10 min late,5,0,425,79,2
2019-07-26 07:59:02-07:00,-1.5666666666666667,7,Outbound,15676,8.0,0-5 min late,3,1,307,80,3
2019-07-26 08:01:40-07:00,1.05,7,Inbound,13429,8.0,ontime or early,3,0,12,80,4
2019-07-26 08:00:02-07:00,-0.6,7,Inbound,15754,8.0,0-5 min late,3,0,332,80,3
2019-07-26 08:02:00-07:00,1.2333333333333334,7,Outbound,14957,8.0,ontime or early,3,1,141,80,4
2019-07-26 08:07:55-07:00,7.15,M,Inbound,15727,8.1,ontime or early,4,0,318,81,4
2019-07-26 08:03:43-07:00,2.933333333333333,2,Outbound,16589,8.0,ontime or early,1,1,396,80,4
2019-07-26 07:54:58-07:00,-5.883333333333334,2,Outbound,13875,7.9,5-10 min late,1,1,39,79,2
2019-07-26 08:02:47-07:00,1.75,N,Inbound,15122,8.0,ontime or early,5,0,151,80,4
2019-07-26 08:01:21-07:00,0.23333333333333334,38,Inbound,14288,8.0,ontime or early,2,0,90,80,4
2019-07-26 08:13:00-07:00,2.9833333333333334,M,Outbound,16739,8.2,ontime or early,4,1,421,82,4
2019-07-26 08:12:04-07:00,1.9666666666666666,38,Outbound,15689,8.2,ontime or early,2,1,311,82,4
2019-07-26 08:11:41-07:00,1.5833333333333333,7,Inbound,15649,8.2,ontime or early,3,0,298,82,4
2019-07-26 08:03:00-07:00,-7.116666666666666,2,Outbound,14047,8.0,5-10 min late,1,1,59,80,2
2019-07-26 08:11:26-07:00,1.2833333333333334,14,Inbound,15541,8.2,ontime or early,0,0,223,82,4
2019-07-26 08:11:12-07:00,1.05,14,Outbound,15532,8.2,ontime or early,0,1,214,82,4
2019-07-26 08:09:18-07:00,-0.85,38,Inbound,14256,8.2,0-5 min late,2,0,62,82,3
2019-07-26 08:14:00-07:00,3.85,N,Inbound,13913,8.2,ontime or early,5,0,48,82,4
2019-07-26 08:10:39-07:00,0.4666666666666667,2,Outbound,16501,8.2,ontime or early,1,1,390,82,4
2019-07-26 08:04:40-07:00,-5.533333333333333,7,Outbound,13444,8.1,5-10 min late,3,1,18,81,2
2019-07-26 08:09:50-07:00,-0.38333333333333336,N,Outbound,15219,8.2,0-5 min late,5,1,178,82,3
2019-07-26 08:12:35-07:00,2.3,2,Inbound,16020,8.2,ontime or early,1,0,355,82,4
2019-07-26 08:07:14-07:00,-3.066666666666667,14,Outbound,15836,8.1,0-5 min late,0,1,350,81,3
2019-07-26 08:13:13-07:00,2.8833333333333333,38,Outbound,14302,8.2,ontime or early,2,1,101,82,4
2019-07-26 08:11:02-07:00,0.7,7,Inbound,14720,8.2,ontime or early,3,0,113,82,4
2019-07-26 08:09:07-07:00,-1.2666666666666666,7,Inbound,13427,8.2,0-5 min late,3,0,10,82,3
2019-07-26 08:07:45-07:00,-2.6666666666666665,M,Outbound,16219,8.1,0-5 min late,4,1,372,81,3
2019-07-26 08:09:39-07:00,-0.7833333333333333,7,Outbound,15300,8.2,0-5 min late,3,1,192,82,3
2019-07-26 08:10:00-07:00,-0.45,2,Outbound,16613,8.2,0-5 min late,1,1,420,82,3
2019-07-26 08:10:00-07:00,-0.45,N,Outbound,13912,8.2,0-5 min late,5,1,47,82,3
2019-07-26 08:09:00-07:00,-1.5333333333333334,N,Inbound,16992,8.2,0-5 min late,5,0,425,82,3
2019-07-26 08:13:54-07:00,3.3333333333333335,38,Outbound,14265,8.2,ontime or early,2,1,71,82,4
